"","case","year","systemic_crisis","exch_usd","domestic_debt_in_default","sovereign_external_debt_default","gdp_weighted_default","inflation_annual_cpi","independence","currency_crises","inflation_crises","period","banking_crises","region","total_crises"
"304",19,1880,6,0.201,0,1,0.4,1.784803672,1,8,11,1880,11,"Egypt",36
"305",19,1881,6,0.2,0,0,0,-12.40814963,1,8,11,1900,11,"Egypt",36
"306",19,1882,6,0.1998,0,0,0,4.232602479,1,8,11,1900,11,"Egypt",36
"307",19,1883,6,0.1998,0,0,0,-2.231571246,1,8,11,1900,11,"Egypt",36
"308",19,1884,6,0.2003,0,0,0,-0.477081384,1,8,11,1900,11,"Egypt",36
"309",19,1885,6,0.1991,0,0,0,-6.438575054,1,8,11,1900,11,"Egypt",36
"310",19,1886,6,0.2007,0,0,0,3.616636528,1,8,11,1900,11,"Egypt",36
"311",19,1887,6,0.1999,0,0,0,-2.840798914,1,8,11,1900,11,"Egypt",36
"312",19,1888,6,0.1987,0,0,0,-6.216944417,1,8,11,1900,11,"Egypt",36
"313",19,1889,6,0.2005,0,0,0,-12.33241115,1,8,11,1900,11,"Egypt",36
"314",19,1890,6,0.2003,0,0,0,7.949993931,1,8,11,1900,11,"Egypt",36
"315",19,1891,6,0.201,0,0,0,10.17539915,1,8,11,1900,11,"Egypt",36
"316",19,1892,6,0.1993,0,0,0,1.959383611,1,8,11,1900,11,"Egypt",36
"317",19,1893,6,0.1983,0,0,0,-13.92253028,1,8,11,1900,11,"Egypt",36
"318",19,1894,6,0.199,0,0,0,-4.953488372,1,8,11,1900,11,"Egypt",36
"319",19,1895,6,0.1971,0,0,0,-5.578664057,1,8,11,1900,11,"Egypt",36
"320",19,1896,6,0.1976,0,0,0,9.70458668,1,8,11,1900,11,"Egypt",36
"321",19,1897,6,0.1986,0,0,0,2.846344632,1,8,11,1900,11,"Egypt",36
"322",19,1898,6,0.1985,0,0,0,14.21681213,1,8,11,1900,11,"Egypt",36
"323",19,1899,6,0.1951,0,0,0,-6.374422378,1,8,11,1900,11,"Egypt",36
"324",19,1900,6,0.1999,0,0,0,7.388316151,1,8,11,1900,11,"Egypt",36
"325",19,1901,6,0.1975,0,0,0,0.11,1,8,11,1920,11,"Egypt",36
"326",19,1902,6,0.1988,0,0,0,-0.549395665,1,8,11,1920,11,"Egypt",36
"327",19,1903,6,0.2009,0,0,0,-7.533145842,1,8,11,1920,11,"Egypt",36
"328",19,1904,6,0.1994,0,0,0,-2.639582881,1,8,11,1920,11,"Egypt",36
"329",19,1905,6,0.201,0,0,0,15.36315966,1,8,11,1920,11,"Egypt",36
"330",19,1906,6,0.2003,0,0,0,9.448742747,1,8,11,1920,11,"Egypt",36
"331",19,1907,6,0.2006,0,0,0,1.307767076,1,8,11,1920,11,"Egypt",36
"332",19,1908,6,0.1994,0,0,0,8.87047536,1,8,11,1920,11,"Egypt",36
"333",19,1909,6,0.1995,0,0,0,1.185707419,1,8,11,1920,11,"Egypt",36
"334",19,1910,6,0.1999,0,0,0,-11.7418844,1,8,11,1920,11,"Egypt",36
"335",19,1911,6,0.1996,0,0,0,1.291827398,1,8,11,1920,11,"Egypt",36
"336",19,1912,6,0.1998,0,0,0,6.24391108,1,8,11,1920,11,"Egypt",36
"337",19,1913,6,0.2007,0,0,0,11.40380127,1,8,11,1920,11,"Egypt",36
"338",19,1914,6,0.1996,0,0,0,-1.137384017,1,8,11,1920,11,"Egypt",36
"339",19,1915,6,0.206,0,0,0,-16.00060551,1,8,11,1920,11,"Egypt",36
"340",19,1916,6,0.2049,0,0,0,19.326921,1,8,11,1920,11,"Egypt",36
"341",19,1917,6,0.2049,0,0,0,35.4800225,1,8,11,1920,11,"Egypt",36
"342",19,1918,6,0.2042,0,0,0,18.04671609,1,8,11,1920,11,"Egypt",36
"343",19,1919,6,0.2554,0,0,0,12.1743099,1,8,11,1920,11,"Egypt",36
"344",19,1920,6,0.2787,0,0,0,20.60262757,1,8,11,1920,11,"Egypt",36
"345",19,1921,6,0.2343,0,0,0,-28.50213688,1,8,11,1940,11,"Egypt",36
"346",19,1922,6,0.2112,0,0,0,-11.8067676,1,8,11,1940,11,"Egypt",36
"347",19,1923,6,0.2244,0,0,0,-10.90447887,1,8,11,1940,11,"Egypt",36
"348",19,1924,6,0.2074,0,0,0,7.201266764,1,8,11,1940,11,"Egypt",36
"349",19,1925,6,0.2008,0,0,0,5.682103785,1,8,11,1940,11,"Egypt",36
"350",19,1926,6,0.2011,0,0,0,-11.35479535,1,8,11,1940,11,"Egypt",36
"351",19,1927,6,0.1998,0,0,0,-8.356955722,1,8,11,1940,11,"Egypt",36
"352",19,1928,6,0.201,0,0,0,4.5057024,1,8,11,1940,11,"Egypt",36
"353",19,1929,6,0.1998,0,0,0,-3.339660342,1,8,11,1940,11,"Egypt",36
"354",19,1930,6,0.2008,0,0,0,-6.922294859,1,8,11,1940,11,"Egypt",36
"355",19,1931,6,0.289,0,0,0,-5.020231154,1,8,11,1940,11,"Egypt",36
"356",19,1932,6,0.2975,0,0,0,-10.84823995,1,8,11,1940,11,"Egypt",36
"357",19,1933,6,0.1906,0,0,0,-9.7931274,1,8,11,1940,11,"Egypt",36
"358",19,1934,6,0.1971,0,0,0,23.96925479,1,8,11,1940,11,"Egypt",36
"359",19,1935,6,0.1979,0,0,0,5.648570427,1,8,11,1940,11,"Egypt",36
"360",19,1936,6,0.1987,0,0,0,-7.249727068,1,8,11,1940,11,"Egypt",36
"361",19,1937,6,0.1952,0,0,0,-1.022813275,1,8,11,1940,11,"Egypt",36
"362",19,1938,6,0.2088,0,0,0,11.43314281,1,8,11,1940,11,"Egypt",36
"363",19,1939,6,0.2481,0,0,0,-1.435148115,1,8,11,1940,11,"Egypt",36
"364",19,1940,6,0.2416,0,0,0,10.38362042,1,8,11,1940,11,"Egypt",36
"365",19,1941,6,0.2416,0,0,0,24.18818835,1,8,11,1960,11,"Egypt",36
"366",19,1942,6,0.2416,0,0,0,40.76638415,1,8,11,1960,11,"Egypt",36
"367",19,1943,6,0.2416,0,0,0,17.48643148,1,8,11,1960,11,"Egypt",36
"368",19,1944,6,0.2416,0,0,0,11.37938502,1,8,11,1960,11,"Egypt",36
"369",19,1945,6,0.2416,0,0,0,0,1,8,11,1960,11,"Egypt",36
"370",19,1946,6,0.2416,0,0,0,2.119179547,1,8,11,1960,11,"Egypt",36
"371",19,1947,6,0.2416,0,0,0,-3.112803427,1,8,11,1960,11,"Egypt",36
"372",19,1948,6,0.2416,0,0,0,0.713958211,1,8,11,1960,11,"Egypt",36
"373",19,1949,6,0.3484,0,0,0,0,1,8,11,1960,11,"Egypt",36
"374",19,1950,6,0.3484,0,0,0,8.510015609,1,8,11,1960,11,"Egypt",36
"375",19,1951,6,0.3484,0,0,0,7.599868141,1,8,11,1960,11,"Egypt",36
"376",19,1952,6,0.3484,0,0,0,-10.25483916,1,8,11,1960,11,"Egypt",36
"377",19,1953,6,0.3484,0,0,0,-0.952735624,1,8,11,1960,11,"Egypt",36
"378",19,1954,6,0.3484,0,0,0,-2.885699962,1,8,11,1960,11,"Egypt",36
"379",19,1955,6,0.3484,0,0,0,0,1,8,11,1960,11,"Egypt",36
"380",19,1956,6,0.3484,0,0,0,3.961929343,1,8,11,1960,11,"Egypt",36
"381",19,1957,6,0.3509,0,0,0,3.249231915,1,8,11,1960,11,"Egypt",36
"382",19,1958,6,0.3509,0,0,0,-1.340547039,1,8,11,1960,11,"Egypt",36
"383",19,1959,6,0.3509,0,0,0,0.694613697,1,8,11,1960,11,"Egypt",36
"384",19,1960,6,0.3509,0,0,0,0.726128525,1,8,11,1960,11,"Egypt",36
"385",19,1961,6,0.3509,0,0,0,1.17746005,1,8,11,1980,11,"Egypt",36
"386",19,1962,6,0.4348,0,0,0,-4.203776274,1,8,11,1980,11,"Egypt",36
"387",19,1963,6,0.4348,0,0,0,2.060865254,1,8,11,1980,11,"Egypt",36
"388",19,1964,6,0.4348,0,0,0,7.824338769,1,8,11,1980,11,"Egypt",36
"389",19,1965,6,0.4348,0,0,0,13.12090131,1,8,11,1980,11,"Egypt",36
"390",19,1966,6,0.4348,0,0,0,6.693697414,1,8,11,1980,11,"Egypt",36
"391",19,1967,6,0.4348,0,0,0,0.119617553,1,8,11,1980,11,"Egypt",36
"392",19,1968,6,0.4348,0,0,0,0.455818017,1,8,11,1980,11,"Egypt",36
"393",19,1969,6,0.4348,0,0,0,3.676736584,1,8,11,1980,11,"Egypt",36
"394",19,1970,6,0.4348,0,0,0,3.36871659,1,8,11,1980,11,"Egypt",36
"395",19,1971,6,0.4348,0,0,0,2.942979233,1,8,11,1980,11,"Egypt",36
"396",19,1972,6,0.4348,0,0,0,2.424102664,1,8,11,1980,11,"Egypt",36
"397",19,1973,6,0.4348,0,0,0,5.740312478,1,8,11,1980,11,"Egypt",36
"398",19,1974,6,0.3913,0,0,0,10.64040499,1,8,11,1980,11,"Egypt",36
"399",19,1975,6,0.3913,0,0,0,9.899265451,1,8,11,1980,11,"Egypt",36
"400",19,1976,6,0.3913,0,0,0,10.29192345,1,8,11,1980,11,"Egypt",36
"401",19,1977,6,0.3913,0,0,0,11.61462645,1,8,11,1980,11,"Egypt",36
"402",19,1978,6,0.3913,0,0,0,11.27087249,1,8,11,1980,11,"Egypt",36
"403",19,1979,6,0.7,0,0,0,9.90279235,1,8,11,1980,11,"Egypt",36
"404",19,1980,6,0.699999999,0,0,0,20.5,1,8,11,1980,11,"Egypt",36
"405",19,1981,6,0.699999999,0,0,0,10.4,1,8,11,2000,11,"Egypt",36
"406",19,1982,6,0.699999999,0,0,0,14.9,1,8,11,2000,11,"Egypt",36
"407",19,1983,6,0.699999999,0,0,0,15.982,1,8,11,2000,11,"Egypt",36
"408",19,1984,6,0.7,0,1,0.4,17.06,1,8,11,2000,11,"Egypt",36
"409",19,1985,6,0.7,0,0,0,12.108,1,8,11,2000,11,"Egypt",36
"410",19,1986,6,0.7,0,0,0,23.9,1,8,11,2000,11,"Egypt",36
"411",19,1987,6,0.7,0,0,0,25.185,1,8,11,2000,11,"Egypt",36
"412",19,1988,6,0.7,0,0,0,15.185,1,8,11,2000,11,"Egypt",36
"413",19,1989,6,1.1,0,0,0,20.129,1,8,11,2000,11,"Egypt",36
"414",19,1990,6,2,0,0,0,21.219,1,8,11,2000,11,"Egypt",36
"415",19,1991,6,3.33221,0,0,0,14.737,1,8,11,2000,11,"Egypt",36
"416",19,1992,6,3.33861,0,0,0,21.142,1,8,11,2000,11,"Egypt",36
"417",19,1993,6,3.3718,0,0,0,11.042,1,8,11,2000,11,"Egypt",36
"418",19,1994,6,3.391,0,0,0,9.046,1,8,11,2000,11,"Egypt",36
"419",19,1995,6,3.39,0,0,0,9.361,1,8,11,2000,11,"Egypt",36
"420",19,1996,6,3.388,0,0,0,7.095,1,8,11,2000,11,"Egypt",36
"421",19,1997,6,3.388,0,0,0,6.167,1,8,11,2000,11,"Egypt",36
"422",19,1998,6,3.388,0,0,0,5.041,1,8,11,2000,11,"Egypt",36
"423",19,1999,6,3.405,0,0,0,3.745,1,8,11,2000,11,"Egypt",36
"424",19,2000,6,3.69,0,0,0,2.849,1,8,11,2000,11,"Egypt",36
"425",19,2001,6,4.49,0,0,0,2.431,1,8,11,2014,11,"Egypt",36
"426",19,2002,6,4.5,0,0,0,3.21,1,8,11,2014,11,"Egypt",36
"427",19,2003,6,6.1532,0,0,0,0,1,8,11,2014,11,"Egypt",36
"428",19,2004,6,6.1314,0,0,0,8.106,1,8,11,2014,11,"Egypt",36
"429",19,2005,6,5.7322,0,0,0,8.826,1,8,11,2014,11,"Egypt",36
"430",19,2006,6,5.7036,0,0,0,4.202,1,8,11,2014,11,"Egypt",36
"431",19,2007,6,5.5038,0,0,0,10.959,1,8,11,2014,11,"Egypt",36
"432",19,2008,6,5.5041,0,0,0,11.698,1,8,11,2014,11,"Egypt",36
"433",19,2009,6,5.4754,0,0,0,16.24,1,8,11,2014,11,"Egypt",36
"434",19,2010,6,5.7926,0,0,0,11.69,1,8,11,2014,11,"Egypt",36
"435",19,2011,6,6.0169,0,0,0,11.09,1,8,11,2014,11,"Egypt",36
"436",19,2012,6,6.3057,0,0,0,8.65,1,8,11,2014,11,"Egypt",36
"437",19,2013,6,6.94,0,0,0,6.914,1,8,11,2014,11,"Egypt",36
"438",19,2014,6,7.15,0,0,0,10.099,1,8,11,2014,11,"Egypt",36
"439",35,1948,13,4.9582,0,0,0,9.339830607,0,9,4,1960,8,"Kenya",34
"440",35,1949,13,4.9582,0,0,0,3.522920204,0,9,4,1960,8,"Kenya",34
"441",35,1950,13,7.1428,0,0,0,8.553710537,0,9,4,1960,8,"Kenya",34
"442",35,1951,13,7.1428,0,0,0,10.87767339,0,9,4,1960,8,"Kenya",34
"443",35,1952,13,7.1428,0,0,0,6.450926123,0,9,4,1960,8,"Kenya",34
"444",35,1953,13,7.1428,0,0,0,3.032,0,9,4,1960,8,"Kenya",34
"445",35,1954,13,7.1429,0,0,0,4.410280301,0,9,4,1960,8,"Kenya",34
"446",35,1955,13,7.1429,0,0,0,6.369450435,0,9,4,1960,8,"Kenya",34
"447",35,1956,13,7.1429,0,0,0,1.786276086,0,9,4,1960,8,"Kenya",34
"448",35,1957,13,7.1429,0,0,0,2.630675184,0,9,4,1960,8,"Kenya",34
"449",35,1958,13,7.1429,0,0,0,0,0,9,4,1960,8,"Kenya",34
"450",35,1959,13,7.1429,0,0,0,0.856645697,0,9,4,1960,8,"Kenya",34
"451",35,1960,13,7.1429,0,0,0,0.846051758,0,9,4,1960,8,"Kenya",34
"452",35,1961,13,7.1429,0,0,0,2.520151341,0,9,4,1980,8,"Kenya",34
"453",35,1962,13,7.1429,0,0,0,2.740605244,0,9,4,1980,8,"Kenya",34
"454",35,1963,13,7.1429,0,0,0,0,1,9,4,1980,8,"Kenya",34
"455",35,1964,13,7.1429,0,0,0,-0.285715557,1,9,4,1980,8,"Kenya",34
"456",35,1965,13,7.1429,0,0,0,5.762329909,1,9,4,1980,8,"Kenya",34
"457",35,1966,13,7.1429,0,0,0,3.761913134,1,9,4,1980,8,"Kenya",34
"458",35,1967,13,7.1429,0,0,0,0.537398087,1,9,4,1980,8,"Kenya",34
"459",35,1968,13,7.1429,0,0,0,0.661865236,1,9,4,1980,8,"Kenya",34
"460",35,1969,13,7.1429,0,0,0,-0.131090559,1,9,4,1980,8,"Kenya",34
"461",35,1970,13,7.1429,0,0,0,1.832593812,1,9,4,1980,8,"Kenya",34
"462",35,1971,13,7.1429,0,0,0,5.614773537,1,9,4,1980,8,"Kenya",34
"463",35,1972,13,7.1429,0,0,0,4.52521913,1,9,4,1980,8,"Kenya",34
"464",35,1973,13,6.9,0,0,0,12.66289775,1,9,4,1980,8,"Kenya",34
"465",35,1974,13,7.1429,0,0,0,16.41376144,1,9,4,1980,8,"Kenya",34
"466",35,1975,13,7.1429,0,0,0,19.7347384,1,9,4,1980,8,"Kenya",34
"467",35,1976,13,8.27,0,0,0,9.527607326,1,9,4,1980,8,"Kenya",34
"468",35,1977,13,7.9471,0,0,0,18.01088176,1,9,4,1980,8,"Kenya",34
"469",35,1978,13,7.1588,0,0,0,15.35621451,1,9,4,1980,8,"Kenya",34
"470",35,1979,13,7.3276,0,0,0,8.080283232,1,9,4,1980,8,"Kenya",34
"471",35,1980,13,7.568499999,0,0,0,13.866,1,9,4,1980,8,"Kenya",34
"472",35,1981,13,10.2862,0,0,0,7.895,1,9,4,2000,8,"Kenya",34
"473",35,1982,13,12.7249,0,0,0,13.821,1,9,4,2000,8,"Kenya",34
"474",35,1983,13,13.7959,0,0,0,11.603,1,9,4,2000,8,"Kenya",34
"475",35,1984,13,15.7813,0,0,0,20.667,1,9,4,2000,8,"Kenya",34
"476",35,1985,13,16.2843,0,0,0,11.398,1,9,4,2000,8,"Kenya",34
"477",35,1986,13,16.0422,0,0,0,10.284,1,9,4,2000,8,"Kenya",34
"478",35,1987,13,16.5149,0,0,0,13.007,1,9,4,2000,8,"Kenya",34
"479",35,1988,13,18.5994,0,0,0,4.804,1,9,4,2000,8,"Kenya",34
"480",35,1989,13,21.601,0,0,0,7.617,1,9,4,2000,8,"Kenya",34
"481",35,1990,13,24.0841,0,0,0,11.2,1,9,4,2000,8,"Kenya",34
"482",35,1991,13,28.0741,0,0,0,19.104,1,9,4,2000,8,"Kenya",34
"483",35,1992,13,36.2163,0,0,0,27.332,1,9,4,2000,8,"Kenya",34
"484",35,1993,13,68.1631,0,0,0,45.979,1,9,4,2000,8,"Kenya",34
"485",35,1994,13,44.8389,0,1,0,28.814,1,9,4,2000,8,"Kenya",34
"486",35,1995,13,55.9389,0,1,0,1.554,1,9,4,2000,8,"Kenya",34
"487",35,1996,13,55.0211,0,1,0,8.862,1,9,4,2000,8,"Kenya",34
"488",35,1997,13,62.6778,0,1,0,11.924,1,9,4,2000,8,"Kenya",34
"489",35,1998,13,61.9056,0,1,0,6.716,1,9,4,2000,8,"Kenya",34
"490",35,1999,13,72.9306,0,0,0,5.753,1,9,4,2000,8,"Kenya",34
"491",35,2000,13,78.0361,0,1,0,9.955,1,9,4,2000,8,"Kenya",34
"492",35,2001,13,78.6,0,0,0,5.824,1,9,4,2014,8,"Kenya",34
"493",35,2002,13,77.0722,0,0,0,2.156,1,9,4,2014,8,"Kenya",34
"494",35,2003,13,76.1389,0,0,0,5.983,1,9,4,2014,8,"Kenya",34
"495",35,2004,13,77.3444,0,0,0,8.381,1,9,4,2014,8,"Kenya",34
"496",35,2005,13,72.3667,0,0,0,7.823,1,9,4,2014,8,"Kenya",34
"497",35,2006,13,69.3967,0,0,0,6.041,1,9,4,2014,8,"Kenya",34
"498",35,2007,13,62.675,0,0,0,4.265,1,9,4,2014,8,"Kenya",34
"499",35,2008,13,77.71111111,0,0,0,15.101,1,9,4,2014,8,"Kenya",34
"500",35,2009,13,75.82,0,0,0,10.552,1,9,4,2014,8,"Kenya",34
"501",35,2010,13,80.75194444,0,0,0,4.309,1,9,4,2014,8,"Kenya",34
"502",35,2011,13,85.0681,0,0,0,14.022,1,9,4,2014,8,"Kenya",34
"503",35,2012,13,86.0008,0,0,0,9.378,1,9,4,2014,8,"Kenya",34
"504",35,2013,13,86.31,0,0,0,5.717,1,9,4,2014,8,"Kenya",34
"505",35,2014,13,89.35,0,0,0,6.878,1,9,4,2014,8,"Kenya",34
"506",38,1947,0,3.3085,0,0,0,-9.090909091,0,5,6,1960,1,"Mauritius",12
"507",38,1948,0,3.3085,0,0,0,31.99785465,0,5,6,1960,1,"Mauritius",12
"508",38,1949,0,4.7619,0,0,0,1.023932388,0,5,6,1960,1,"Mauritius",12
"509",38,1950,0,4.7619,0,0,0,4.904878735,0,5,6,1960,1,"Mauritius",12
"510",38,1951,0,4.79201,0,0,0,11.15115499,0,5,6,1960,1,"Mauritius",12
"511",38,1952,0,4.74495,0,0,0,1.941981994,0,5,6,1960,1,"Mauritius",12
"512",38,1953,0,4.74292,0,0,0,-0.634431887,0,5,6,1960,1,"Mauritius",12
"513",38,1954,0,4.78754,0,0,0,0.956872627,0,5,6,1960,1,"Mauritius",12
"514",38,1955,0,4.75544,0,0,0,-0.315372291,0,5,6,1960,1,"Mauritius",12
"515",38,1956,0,4.78651,0,0,0,2.857481221,0,5,6,1960,1,"Mauritius",12
"516",38,1957,0,4.66297,0,0,0,-0.926032535,0,5,6,1960,1,"Mauritius",12
"517",38,1958,0,4.75764,0,0,0,0.622571969,0,5,6,1960,1,"Mauritius",12
